"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","dataset","first_seen","last_seen","last_change"
"plmswia-osoby-sialitskaya-hanna","Person","Hanna SIALITSKAYA","","1967-08-08","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sieczin-igor-iwanowicz-sechin-igor-ivanovich","Person","Igor Ivanovich Sechin","Igor Iwanowicz SIECZIN;Sechin Igor Ivanovich","1960-09-07","","","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-silchonak-pavel","Person","Pavel SILCHONAK","","1963-11-11","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-siniak-uladzimir","Person","Uladzimir SINIAK","","1967-12-01","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sitko-michail","Person","Michaił SITKO","","1961-05-17","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sivets-siarhei","Person","Siarhei SIVETS","","1973-09-11","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-skuratovich-ala","Person","Ala SKURATOVICH","","1980-10-18","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-slinko-aleh","Person","Aleh SLINKO","","1975-09-04","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-smaliak-ala","Person","Ala SMALIAK","","1973-09-07","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sonhin-aliaksandr","Person","Aliaksandr SONHIN","","1969-10-12","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sor-ilan","Person","Ilan ŞOR","","","il;md","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sotnikau-anatoliy","Person","Anatoliy SOTNIKAU","","1976-05-13","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-stankevich-natallia","Person","Natallia STANKEVICH","","1974-07-17","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-staravoitava-hanna","Person","Hanna STARAVOITAVA","","1966-08-08","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-starowojtowa-irina","Person","Irina STAROWOJTOWA","","1974-07-19","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-statsiuka-zhanna","Person","Zhanna STATSIUKA","","1968-04-01","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-stelmashok-sergei","Person","Sergei STELMASHOK","","1971-04-15","","","","2022-11-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-stralchonak-valeryi","Person","Valeryi STRALCHONAK","","1981-09-15","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-struneuski-andrei","Person","Andrei STRUNEUSKI","","1972-05-04","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sukonka-aleh","Person","Aleh SUKONKA","","1951-07-16","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-supranovich-iryna","Person","Iryna SUPRANOVICH","","1973-10-16","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-svila-viktar","Person","Viktar SVILA","","1963-01-10","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-syrankou-siarhei","Person","Siarhei SYRANKOU","","1983-08-14","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-szelest-wiaczeslaw","Person","Wiaczesław SZELEST","","1996-09-14","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-szerko-jelena","Person","Jelena SZERKO","","1987-07-12","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sznejder-andriej-iwanowicz-andrej-ivanovic-snajder","Person","Andriej Iwanowicz SZNEJDER","Иванович Шнайдер” „Андрей;„Андрей Иванович Шнайдер”","1974-02-09","","","","2025-04-25","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-sznejder-siergiej-iwanowicz-sergej-ivanovic-snajder-lub-sergij-ivanovic-snajder","Person","Siergiej Iwanowicz SZNEJDER","Иванович „Сергей;„Сергей Иванович Шнайдер” lub „Сергій Іванович Шнайдер”","","","","","2025-04-25","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-szpigiel-aleksandr","Person","Aleksandr SZPIGIEL","","1979-02-19","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-szwed-andriej","Person","Andriej SZWED","","1973-04-21","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-talai-alexey","Person","Alexey TALAI","","1983-01-22","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tarasenka-natallia","Person","Natallia TARASENKA","","1970-05-21","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tavtyn-igor","Person","Igor TAVTYN","","1971-01-11","","","","2022-11-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tertel-iwan","Person","Iwan TERTEL","","1966-09-08","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tratsiak-vitaliy","Person","Vitaliy TRATSIAK","","1976-12-22","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-trusevich-maksim","Person","Maksim TRUSEVICH","","1989-08-12","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tsaruk-ruslan","Person","Ruslan TSARUK","","1978-05-28","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tsechoev-ramzan","Person","Ramzan TSECHOEV","","1969-09-18","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tselitsa-lidziia","Person","Lidziia TSELITSA","","1975-07-16","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-tsikhan-ivan","Person","Ivan TSIKHAN","","1976-07-24","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-turlai-raisa","Person","Raisa TURLAI","","1958-01-30","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-uladyka-iryna","Person","Iryna ULADYKA","","1958-08-13","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-utkin-vital","Person","Vital UTKIN","","1965-06-20","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vabishchevich-piotr","Person","Piotr VABISHCHEVICH","","1963-04-18","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vaishnarovich-viktar","Person","Viktar VAISHNAROVICH","","1960-08-25","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-varaksa-yuliya","Person","Yuliya VARAKSA","","1988-09-16","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vasilevich-maryia","Person","Maryia VASILEVICH","","1997-04-09","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vasilkou-mikalai","Person","Mikalai VASILKOU","","1958-04-01","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vasiukou-vital","Person","Vital VASIUKOU","","1974-11-13","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vasko-maryna","Person","Maryna VASKO","","1975-05-01","","","","2023-05-31","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vekselberg-victor","Person","Victor VEKSELBERG","","1957-04-14","","","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vilkevich-anjei","Person","Anjei VILKEVICH","","1982-02-19","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-volkau-ihar","Person","Ihar VOLKAU","","1970-01-12","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-voronetsky-valery","Person","Valery VORONETSKY","","1963-10-14","","","","2022-11-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-voronyuk-dmitry","Person","Dmitry VORONYUK","","1987-05-23","","","","2022-11-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vouk-aliaksandr","Person","Aliaksandr VOUK","","1979-08-01","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vusik-nataliia","Person","Nataliia VUSIK","","1983-06-12","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-vyarheychyk-yury","Person","Yury VYARHEYCHYK","","1968-03-05","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-wierienicz-ruslan","Person","Ruslan WIERIENICZ","","1974-12-19","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-winograd-siergiej","Person","Siergiej WINOGRAD","","1981-12-08","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-yahorau-aliaksei","Person","Aliaksei YAHORAU","","1969-12-16","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-yakubenka-anatol","Person","Anatol YAKUBENKA","","1959-09-28","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-yakubitskaya-natallia","Person","Natallia YAKUBITSKAYA","","1971-09-22","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-yancheuskaya-iryna","Person","Iryna YANCHEUSKAYA","","1966-11-08","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-yashkou-feliks","Person","Feliks YASHKOU","","1964-10-09","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zaitsau-yauhen","Person","Yauhen ZAITSAU","","1970-06-02","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zapasnik-maryna","Person","Maryna ZAPASNIK","","1982-03-28","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zavalei-ihar","Person","Ihar ZAVALEI","","1985-02-15","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zayats-anatoliy","Person","Anatoliy ZAYATS","","1959-10-15","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zdorykava-liudmila","Person","Liudmila ZDORYKAVA","","1973-05-09","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zhaldukevich-sviatlana","Person","Sviatlana ZHALDUKEVICH","","1966-09-30","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zhardetsky-sergei","Person","Sergei ZHARDETSKY","","1984-02-06","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zhaunerchyk-liudmila","Person","Liudmila ZHAUNERCHYK","","1964-04-30","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zholobova-maria","Person","Maria ZHOLOBOVA","","1981-12-29","","","","2022-11-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zhukovich-alena","Person","Alena ZHUKOVICH","","1980-07-22","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zhynhel-aleh","Person","Aleh ZHYNHEL","","1967-03-19","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-ziablikava-alena","Person","Alena ZIABLIKAVA","","1967-11-11","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zlobin-aliaksandr","Person","Aliaksandr ZLOBIN","","1982-09-07","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zlotnikau-andrei","Person","Andrei ZLOTNIKAU","","1970-04-27","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-osoby-zywliuk-aleksandr","Person","Aleksandr ŻYWLIUK","","1981-01-13","","","","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-1c-poland-sp-z-o-o","Company","„1C-POLAND” Sp. z o.o.","","","","ul. Barkocińska 6 lok. 23 03-543 Warszawa","0000312056;5222894064","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-4finance-as","Company","4Finance AS","","","","Lielirbes iela 17A–46, Ryga, LV-1046 Łotwa","","2024-12-13","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-acron-pao","Company","ACRON PAO","","","","Nowogród Wielki 173012, Rosja","","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-adc-eltek-sp-z-o-o","Company","ADC-ELTEK sp. z o.o.","","","","ul. Bohaterów II Armii Wojska Polskiego 12, 59-900 Zgorzelec",": 0000185332,;: 1080000071","2024-09-13","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-ao-nizniekamski-zaklad-wegla-technicznego","Company","AO Niżniekamski Zakład Węgla Technicznego","","","","Promzona-10, Niżniekamsk, Rejon Niżniekamski, Republika Tatarstanu, Federacja Rosyjska 423570 rejestr handlowy nr 1021602508047","","2023-10-03","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-arena-sp-z-o-o","Company","ARENA Sp. z o.o.","","","","ul. Hutnicza 40, 81-038 Gdynia","0000174233","2023-01-11","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-atm-obshestvo-s-ogranichennoj-otvetstvennostyu-ooo-atm","Company","ATM OBSHESTVO S OGRANICHENNOJ OTVETSTVENNOSTYU – OOO ATM","","","","ul. Dokuka 9 236019 Kaliningrad obwód kaliningradzki Federacja Rosyjska INN 3906216300 KPP 390601001 OGRN 1103925006646 OKPO 63218214","","2023-01-11","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-aurum-agencja-reklamowa-khazhbi-edelbiev","Company","AURUM – Agencja reklamowa Khazhbi EDELBIEV","","","","00-020 Warszawa, ul. Chmielna 2 lok. 31, REGON 367432940","7010697526","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-axioma-dr-it-sp-z-o-o","Company","AXIOMA DR IT Sp. z o.o.","","","","ul. Żmujdzka 31/3-4 31-217 Kraków","0000563712;9452185008","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-baltic-sport-trade-sp-z-o-o","Company","BALTIC SPORT TRADE Sp. z o.o.","","","","ul. Hutnicza 40 81-038 Gdynia","0000537523","2023-01-11","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-barter-coal-sp-z-o-o","Company","BARTER COAL Sp. z o.o.","","","","ul. Sienkiewicza 40A 15-004 Białystok","0000529893;5423240694","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-bastorehill-investments-sp-z-o-o","Company","BASTOREHILL INVESTMENTS sp. z o.o.","","","","ul. Towarowa 28, 00-839 Warszawa","0001021600,;: 5273044625, REGON: 524556447","2024-09-13","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-belarus-traktor-ktf","Company","BELARUS TRAKTOR KTF","","","","ul. Szulgo 142 1141 Budapest, Węgry KSH NUMBER (",") 13084116-4661-113-01","2023-07-22","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-beloil-polska-sp-z-o-o","Company","BELOIL Polska Sp. z o.o.","","","","ul. Leszno 12 00-105 Warszawa (obecnie: Pl. Bankowy 2 00-095 Warszawa)","0000369430;7010259849","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-boerner-insulation-sp-z-o-o-poprzednio-technonicol-insulation-sp-z-o-o","Company","BOERNER INSULATION Sp. z o.o.","poprzednio: TECHNONICOL-INSULATION Sp. z o.o.","","","ul. Wyzwolenia 55, Wykroty, 59-730 Nowogrodziec","0000782180","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-boerner-service-sp-z-o-o-poprzednio-technonicol-sp-z-o-o","Company","BOERNER SERVICE Sp. z o.o.","poprzednio: TECHNONICOL Sp. z o.o.","","","ul. Wołoska 5, 02-675 Warszawa","0000229972","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-boerner-synthetics-membranes-sp-z-o-o-poprzednio-technonicol-pvc-membranes-sp-z-o-o","Company","BOERNER SYNTHETICS MEMBRANES Sp. z o.o.","poprzednio: TECHNONICOL-PVC MEMBRANES Sp. z o.o.","","","ul. Młyńska 3a, 59-730 Nowogrodziec","0000810464","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-cdek-europa-sp-z-o-o","Company","CDEK-EUROPA sp. z o.o.","","","","ul. Octowa 24, 15-399 Białystok (obecnie: Przędzalniana 8 15-688 Białystok)","0000936274;5423442050","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-chemagrotrade-polska-spolka-z-o-o","Company","CHEMAGROTRADE POLSKA Spółka z o.o.","","","","ul. Wał Miedzeszyński 607, 03-994 Warszawa","0000961269;1133053705","2023-12-07","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-chemagrotrade-spolka-z-o-o-w-likwidacji","Company","CHEMAGROTRADE Spółka z o.o. w likwidacji","","","","ul. Marii Kazimiery 31, 01-641 Warszawa","0000255672;7010015662","2023-12-07","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-domtora-sp-z-o-o","Company","Domtora sp. z o.o.","","","","02-536 Warszawa, ul. Ludwika Narbutta 25A",": 0001019403;: 5214005960 REGON 524463421","2024-04-19","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-east-european-pipeline-hub-sp-z-o-o","Company","EAST-EUROPEAN PIPELINE HUB sp. z o.o.","","","","ul. Stefana Okrzei 1A lok. 10P, 03-715 Warszawa","0000771840,;: 5272882873","2024-11-29","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-edelbiev-baysangur","Company","EDELBIEV Baysangur","","","","00-844 Warszawa, ul. Grzybowska 87","147421934;5213545128","2023-05-30","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-eurochem-polska-sp-z-o-o","Company","EUROCHEM POLSKA Sp. z o.o.","","","","ul. Agrestowa 8 83-010 Rekcin","0000795863;5252796604","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
"plmswia-podmioty-faberlic-baltija-sia-sp-z-o-o-oddzial-w-polsce","Company","„FABERLIC BALTIJA SIA” Sp. z o.o. ODDZIAŁ W POLSCE","","","","ul. Przeskok 2 00-032 Warszawa","0000767312,;1080022983","2022-04-26","","","Polish List of Persons and Entities Subject to Sanctions","2025-04-28T19:38:23","2025-04-28T19:38:23","2025-04-28T19:38:23"
